"TOKEN";"REFTEXT"
"HYUWDNIHLB";"3-1-16e Chasseurs"
"HYVTSOBSYF";"2. Zug"
"HYWPZLJWEO";"1-B-QOY"
"HZDQOGGFVG";"2-2-3e Chasseurs"
"HZDUVRVYYU";"AC-3-19e Chasseurs"
"HZGAVPPWUY";"1-Q-4-37th Armored"
"HZGEQXLNXI";"2-PzPionier 280"
"HZHJLBGBBX";"1-A-1st Engineers"
"HZHOVNAQZN";"1-C-102 Infbat"
"HZHZPGNJIL";"1-A-VIII,/TLI"
"HZJQLHKSAS";"4-104 Maresk"
"HZLUSVWSKF";"Recon Group"
"HZMTWZXOZM";"Squadron HQ"
"HZNSAKWHFQ";"3-3-282. Panzer"
"HZQUMTZYTU";"BCS-4-43e RAMa"
"HZRGCUPSWR";"Aufkl.-Gruppe"
"HZRSSYMOBJ";"2-A-I,/Staffordshire"
"IADOYZLPMK";"2nd Platoon"
"IAHBHIHZTS";"BCS-3-401 RA"
"IAHOSIHJKI";"3-4-231. GebJäger"
"IAHWQFCBGN";"Protec-3-507e RCC"
"IAKMTUBLFE";"4-D-8CH"
"IAODZDIBFV";"HQ-B-2-5th Field Art."
"IAOHKGIADU";"PCE-1-19e Chasseurs"
"IAPUZWGQOM";"3-A-15 Para"
"IAQDBMGXCZ";"3A-V,/RGJ"
"IAQLNHRGUA";"1 pluton specjalny"
"IAUKYFIUYF";"Platoon HQ"
"IAXOYGFLXB";"2-B-I,/KORB"
"IBAUQCNFAJ";"3-111 Provost Coy. RMP"
"IBBPMOEGQU";"Artillerie-Gruppe"
"IBEXCUICHJ";"1-2-105. Artillerie"
"IBEYQQPIVP";"PCE-2-3e Dragons"
"IBFWHPXWFH";"1-14 HQ Def. Coy. RPC"
"IBGDANXPRG";"1-A-II,/York Vol."
"IBHLPNOVIQ";"2-F-2-5th Field Art."
"IBHPTQXWAM";"1-3-3e Cuirassiers"
"IBNCPIWDRL";"2-B-12 Painfbat"
"IBNJBGNSBG";"(Security Dtcht.)"
"IBWCPUIVHV";"2. Zug"
"ICBDTPCJBB";"Sicherungs-Zug 7242"
"ICCDZPMHLV";"Stab-3-305. Artillerie"
"ICEMZKXDUJ";"1-A-1-5th Field Art."
"ICHWRILNQA";"2-3-34e RA"
"ICIQWLFWQC";"1-2-1er Dragons"
"ICJAOKFLJQ";"Protec-4-12e Cuirassiers"
"ICJWIMVDRQ";"Führung"
"ICOFNIPMNG";"4-2-19e Chasseurs"
"ICPPPHINBC";"ECS-6e Dragons"
"ICPRNACKLV";"Stab"
"ICQMJHXQAB";"1-3-24e Chasseurs"
"ICXXMJDLJI";"1st Platoon"
"ICXZYSDQLF";"3-F-2-136th Mech. Inf."
"IDEGYNPXVI";"2-3-114e Infanterie"
"IDIFCEXTHK";"3-III-11FighterRgt"
"IDIOMMVPCN";"3-D-V,/RGJ"
"IDJNAAPSYH";"2-22CA-32e Génie"
"IDJTZPCJPH";"Wallmeistertrupp 223/2"
"IDKBXLIIYC";"2nd Battery"
"IDLLMBWMPB";"3-ya Rota"
"IDLRINAOIS";"2e Section"
"IDNEIRPCVN";"FRR-Gruppe"
"IDOQVJUOGV";"1-B-GACA I/11"
"IDQQTTFERI";"1-104 Maresk"
"IDTFJUNVAN";"3-Cigognes 1/2"
"IDTJFJZTTV";"HQ-A-Alcantara"
"IDVBYIZLBS";"3-102 Maresk"
"IDWSWDNJVK";"4-2-170e Infanterie"
"IDXBENKGKV";"1-2-19-y Gv. APIB"
"IDYDNVSMHE";"3. Zug"
"IDYWMDPUES";"3-A-Mérida"
"IDZNHZUAMP";"3-C-132 Infbat"
"IDZOGOKXEI";"Sicherungs-Zug 7412"
"IEAYCEOQQB";"Provost Patrol"
"IECGDJZALC";"3-1-10 Para"
"IECQSPKXFU";"1-1CCM-9e Génie"
"IEHUXOJUIV";"Section AC"
"IEHZJOOFUA";"Stab-4-564. Panzer"
"IEJODZMWPQ";"9-C-IV,/RGJ"
"IEORVLPBAR";"3e Section"
"IERAFFHKHN";"1-D-101 Tkbat"
"IERZDXWCLV";"Wpn-R-4-16th Mech. Inf."
"IEUYLVZACA";"2-2-8e Chasseurs"
"IEYHEQMMTE";"2-4CCM-11e Génie"
"IEYQWMZLXG";"2-6-100 Field Rgt. RA."
"IFANQGWIVP";"MG-Gruppe"
"IFBLOOZTOB";"ECS-1-1er RHC"
"IFFPWMEWMM";"Stab-2-105. Artillerie"
"IFGNVVOMLP";"3-B-132 Infbat"
"IFGOOVERFK";"2-2-1er RCAM"
"IFHMHWYEFI";"Batterie de Mortiers"
"IFIFKIUHMK";"A-Mr"
"IFIUTYPZTQ";"1-6-100 Field Rgt. RA."
"IFJZEFIUCH";"1-3-4. Aufk. Bat."
"IFSGPMOCVK";"3-64e Cie. du Génie"
"IFTCZWMGPX";"3-Geb.FErsKie."
"IFWFJQTKGY";"Führung"
"IFWISGGWJJ";"3-B-11 Tkbat"
"IFYABBJXET";"2-4-114. Panzer"
"IGAMQXLZAQ";"1-C-3 Field Rgt. RHA"
"IGAZIIVGET";"Führung"
"IGBANEIEOR";"HQ-I-RALCA 62"
"IGDVMYVJKD";"11-C-IV,/RGJ"
"IGEMSLJXGX";"CCS-9e Génie"
"IGJGHTOQEA";"2nd Company"
"IGJGICQJFE";"Wpn-H-2-16th Mech. Inf."
"IGKSJEOCBX";"HQ-A-I-RALCA 62"
"IGLDTOELZB";"Führung"
"IGLHGSAYKQ";"1. Zug"
"IGLXSMZICD";"2-A-42ste Sm."
"IGNGQRFBYN";"Squadron HQ"
"IGRHXPDPGD";"4-4-41. Artillerie"
"IGRSZPRMXJ";"1st Battery"
"IGSOPIKUQI";"1-IV-1FighterRgt"
"IHCAAQLYFO";"2-664 Sq. AAC"
"IHCTTERLSN";"2-A-52 Tkbat"
"IHDHVLQJYF";"2-I-9FighterRgt"
"IHEBIBRYCV";"2-40th Army Eng. Supp. Grp."
"IHEGDKWXEM";"Stab-2-111. Panzer"
"IHHCPPSTYS";"Recon-C-II,/RIR"
"IHINTRQKRY";"2-3-565. Pz.Artillerie"
"IHINYIJMJS";"2-1-35e RAP"
"IHJQIIQDBX";"14-D-II,/York Vol."
"IHJRRYXMFE";"Aufk.-Zug"
"IHNVTXRRLF";"1. Zug"
"IHODQJTGZH";"2-12 Paluabt"
"IHWFHIOUYH";"1e Section"
"IHWLQCZTKO";"HQ-Z-VI,/RRF"
"IHYRFCGJKA";"2-437 Infbevcie Mbl"
"IHYTUYABJB";"2-FErsatz-Bat. 210"
"IIDALBDNDJ";"2-3-11e RA"
"IIIHMAYNNN";"Stab-5-122. Panzer"
"IILEZETUXP";"Mortar Platoon"
"IILQGTNHWG";"2-C-León"
"IIMPSGNLWO";"Führung"
"IISICAALXQ";"Aufkl.-Gruppe"
"IIVNRMMTHU";"Stab-2-115. Artillerie"
"IIXPNAGTPF";"PCE-4-1er Chasseurs"
"IIZWHEIZEK";"3-2-105. Artillerie"
"IJBQTBMLTV";"10 komp. czołgów"
"IJBYOXMXNM";"3-CCM-1er RCAM"
"IJEZYWHCRM";"3e Section"
"IJIVLGSDUX";"1-4-19e RA"
"IJJDOACQOF";"HQ-C-Mérida"
"IJLJPJQAWU";"3-H-2-16th Mech. Inf."
"IJLKECWAJB";"Section PC"
"IJRTALWZXO";"3-C-54 Tkbat"
"IJUIKLDVMF";"CCS-3-6e REG"
"IJWEGLPFVA";"Mort-Wpn-3-R22R"
"IKFAQIFMGM";"HQ-B-5RDG"
"IKGAESZCHI";"2. Batterie"
"IKJTBTNKOU";"Fla-Gruppe"
"IKKCQCNQEK";"3-3-21e RIMa"
"IKKFJXKUVM";"HQ-J-3-34th Armored"
"IKKSSODGRO";"HQ-6-100 Field Rgt. RA."
"IKVPCXRTGN";"2-G-2-34th Armored"
"IKVXLPOXHI";"3-2-JG7"
"IKZROUTRFI";"6-B-V,/RRF"
"ILFBTMWZEV";"Stab-42. RakArt.-Bat."
"ILFEVKTVFV";"1. Zug"
"ILINEWEOUB";"1-A-322 Sq."
"ILLCVZXFYU";"1-Geb.FErsKie."
"ILMFUKBZWV";"2. Zug"
"ILQANLOODF";"2. Batterie"
"ILRSPAPNIC";"Stab-3-234. GebJäger"
"ILTPQNMXOB";"1st Company"
"ILWHHVIJQZ";"2nd Flight"
"ILWIHVUQUN";"Stab-4-8. Geb.Pionier"
"ILWINPHTOQ";"1e Section"
"IMBDAORVKU";"4-4-1er REC"
"IMCFNLODQM";"EM-Gpt. Reco."
"IMCMRTSSLT";"3-D-8CH"
"IMDWNOROAL";"2. Zug"
"IMETPERMUY";"3 pluton desantowy"
"IMIQTLNRQZ";"S Squadron"
"IMLXGYYFES";"Stab-2-285. Artillerie"
"IMQSUASQCC";"Recon Group"
"IMUFROVSJF";"3-B-3-PPCLI"
"IMWUSLKKOK";"1-62e Cie. du Génie"
"IMYTXWXZCX";"HQ Battery"
"IMZEOLAEBC";"11-C-I,/Green Howards"
"INCBLCMKUK";"2-C-8CH"
"INDXEZOTWZ";"3-1-1er Dragons"
"INEVQTEZEC";"3-3-3e RPIMa"
"INHALSFOTJ";"1-1CC-1er Génie"
"INHYKCRDBO";"Flak-Gruppe"
"INIWXNIPDP";"1-4-10. Aufk. Bat."
"INJFJBQLUA";"3-43 Pagncie"
"INKACUBCKF";"BCS-4-24e RA"
"INOXLURKOV";"3-AT-2-16th Mech. Inf."
"INQGBZAMDJ";"Section AA"
"INSFRXPIEW";"3-3-563. Panzer"
"INTUXKDFPQ";"3-CA-6e REG"
"INVYRPEBDW";"1-655 Sq. AAC"
"INZCTCNDYG";"klucz zaop."
"IOBZUSWYUX";"2-3-10 Para"
"IOCAVSECOR";"2nd Troop"
"IOFLPHTUOH";"PCE-3-110e Infanterie"
"IOHXYPCRNO";"Support Group"
"IOIWNNWVJN";"1-C-QOH"
"IOLEFHMFKN";"104 Field Sqn (V)"
"IOXASPXBFH";"2-C-15 Painfbat"
"IOXPPMEZHH";"HQ-II-RALCA 62"
"IOXVHCWDJD";"PCE-1-114e Infanterie"
"IPGMSUDIXB";"1-4-34e RA"
"IPGTLSGVPL";"2-3-305. Artillerie"
"IPLENLVWCH";"2e Section"
"IPNEHVFPBL";"3-2-285. Artillerie"
"IPRSVBBQAN";"3-A-13 Painfbat"
"IPSLTSLGJH";"2e Section"
"IPTMLUVCLA";"Recon Troop"
"IPVDAMJORZ";"2. Zug"
"IQBVGGJNTN";"1-3-305. Artillerie"
"IQDGVULMXI";"2 pluton szturmowy"
"IQEBGVYKKH";"MP Groupe"
"IQEEVWHPGM";"4-P-4-5th Field Art."
"IQJIZWXHMJ";"Troop HQ"
"IQLNULDFWO";"3rd Flight"
"IQMHJWUQHC";"Stab-285. Artillerie"
"IQOJJLWFXQ";"Stab-87. Geb.Jäger"
"IQPGFEUTWT";"1-3-4. Pionier"
"IQRDGNMWIQ";"2-A-45 Painfbat"
"IQROZFOSHW";"1EHL-12e GHL"
"IQTVZSGOLK";"2. Batterie"
"IQUCBIMUCN";"Groupe Logistique"
"IQUZOCNJLW";"Mort-Wpn-1-R22R"
"IQVBGSRXLA";"klucz dowództwa"
"IQXLIRNPIC";"2. Zug"
"IQYKIGWLIX";"2-3-294. Panzer"
"IQZXIZDEHE";"Flak-Gruppe"
"IQZYZJZPHE";"1-B-125 Afdltlua"
"IRLAFIERIT";"1. Zug"
"IRLJIQUNQS";"2. Zug"
"IRLSARAGFQ";"3-FErsatz-Bat. 240"
"IRNGXJUSDU";"3-A-Almansa"
"IROXQAQZWM";"1-A-17 Painfbat"
"IRPHVKPQCA";"2-C-45 Painfbat"
"IRPKHAOWNZ";"2-2-285. Artillerie"
"IRQWJJVXHT";"1-2-115. Artillerie"
"IRSWGXXLNY";"Führung"
"IRVLXKZMAU";"2nd Platoon"
"IRVRRKLQTY";"HQ-3-GBLA I/14"
"IRYAOMSZSP";"3-32 Air Def. Bty."
"IRYZBCAIYQ";"1-4-42e Infanterie"
"ISCMCZRXIW";"1. Zug"
"ISCVTTVUOP";"3-3-243. Panzer"
"ISEHRHGEZM";"4 komp. czołgów"
"ISEXBXIVIX";"8 komp. zmech."
"ISLYRURUCS";"2. Batterie"
"ISNSYIUIHY";"1-3-25e RA"
"ISPXHUYIUK";"4-3-3e Dragons"
"ISUDENTDIG";"PCE-1-1er RCP"
"ISUQJCQVNC";"4-C-13 Painfbat"
"ISUXMHPGEO";"4-4-2e Chasseurs"
"ISVXZLYVLS";"G Squadron"
"ISWETTPQRT";"1st Troop"
"ISWUWVYINZ";"Section du Génie"
"ITBGBPJPAQ";"Provost Patrol"
"ITHFMTRWYH";"4-D-1-4th Cavalry"
"ITJWWKVFRL";"3rd Platoon"
"ITKBAZGDGX";"2. Zug"
"ITKJZTLPKV";"Reco-Wpn-3-PPCLI"
"ITRCFGNIJT";"2-2-JG8"
"ITRROUZIYR";"2. Zug"
"ITWWGGBUNS";"HQ-B-DCA 11"
"ITYVVUTROM";"2-43 Paluabt"
"IUBLBEGLAI";"Batterie PC"
"IUDTGQFTKL";"AT-Wpn-1-R22R"
"IUFHWNUJMF";"2-(2-TerrB)"
"IUGEOXMVKN";"3-2-122. Panzer"
"IUIBWJMNIS";"HQ-A-1-5th Field Art."
"IUJVZMLRJP";"Troop HQ"
"IUPDRLYKJZ";"2-51 Pagncie"
"IUPHDOVRGP";"Groupe d'Appui"
"IUWYFMKRXS";"Platoon HQ"
"IUYJOIAEKE";"Führung"
"IUZXXGMZSN";"PCE-1-2e REP"
"IVAFKWFAWV";"5-B-I,/Scots Gds."
"IVAFLQWYTL";"2-2-53e RA"
"IVECKHNVWQ";"Supply Troop"
"IVGAEMOGST";"1-3-125. Artillerie"
"IVPRZSOBYH";"2-1CCM-32e Génie"
"IVRQDCVOOC";"2nd Platoon"
"IVWXUZAXET";"Logistikgruppe"
"IVZGHEQOPQ";"1-3-833-y IAP"
"IWKWFLRQJA";"HQ-C-1st Engineers"
"IWMLWYZEDW";"Section PC"
"IWNJNCTLGB";"2-A-8ste Sm."
"IWQYCFSTGA";"D Squadron"
"IWRRBZJVKS";"1e Batterie"
"IWSYEQUUFZ";"Stab-2-10. Aufk. Bat."
"IWWLGZJSND";"Führung"
"IWXWMPZWST";"2-560. Pionier-Kie"
"IXBFTGKULO";"2-670 Sq. AAC"
"IXCDMSEMFO";"H Squadron"
"IXDMMJXHQF";"3-C-48 Painfbat"
"IXEWZKWJMY";"1-(1-TerrA)"
"IXGDJDCFVJ";"1-1-LSRCH"
"IXGPSATWFW";"2-35 Air Def. Bty."
"IXHEXZARTG";"Logistikgruppe"
"IXHOWYGRDM";"3-AT-4-16th Mech. Inf."
"IXIGPSERLM";"4-F-1-4th Cavalry"
"IXLSPDTUGJ";"Stab-4-283. Panzer"
"IXMIDLIICD";"1-5-81. Geb.Artillerie"
"IXOMGLGZYH";"5-K-I,/51st Highland Vol."
"IXQYCWDSHX";"4-A-1-PPCLI"
"IXXCTKMGNI";"3. Zug"
"IXXFCMAAFK";"Stab-125. Artillerie"
"IXZPQDHWZB";"2-3-911-y APIB"
"IYBBZYVWNG";"2-51 Maresk"
"IYDELJIWSS";"3-4-104. Panzer"
"IYDMWJRCWR";"ECS-7e Gpe-7e RHC"
"IYGNPBIUBK";"Stab-112. Pz.Gren."
"IYHICMIUNU";"Section PC"
"IYIYEZLQAF";"3-3-101. Panzer"
"IYMTMFMBRG";"Führung"
"IYNULTFEUI";"7-2-V,/RAR"
"IYRRVVEDOH";"2. Zug"
"IYRVGRAAZT";"Section PC"
"IYTGGVRRBG";"2-B-QOH"
"IYUWWJBUDA";"2-2-234. GebJäger"
"IYVVWZLQII";"1-B-4/7RDG"
"IYYOXOZGZQ";"PCE-2-3e Cuirassiers"
"IYZWUZFEZA";"1-C-45 Painfbat"
"IZFQTLHCRX";"1. Batterie"
"IZKGHPSVHH";"1-D-57 Tkbat"
"IZMFPTZMLK";"2-202 Maresk"
"IZNXYXWLUL";"Protec-3-1er Cuirassiers"
"IZPEIWRQLP";"1-3-564. Panzer"
"IZPQUYKJTK";"3rd Company"
"IZQDJPBEXY";"1-CECA/131RI"
"IZTTOAZDSR";"1-B-III-RAAA 71"
"IZUYZNAHCK";"2-3-225. Artillerie"
"IZVZSGXIZV";"Führungsbatterie"
"IZXGGRXRJH";"2. Zug"
"IZZPBAGMKN";"1st Troop"
"JACPVEGLEL";"3e Section"
"JACRIQTWNN";"1. Zug"
"JADCJVOKJN";"Fla-Gruppe"
"JAEDATTDRE";"2-A-Royal Hussars"
"JAGGQJCWAC";"2-1-1er REC"
"JAHRKOLJUE";"1-439TFSTFSTFS"
"JASBCWGAST";"2-3-1er RCP"
"JASQRIJTER";"1-1-35e Infanterie"
"JAUVIFWKFO";"3-A-Las Navas"
"JAYNBHIOSV";"2. Batterie"
"JAYRDMXVUJ";"3-2CC-10e Génie"
"JAYYNPLWMB";"2-3-41. Artillerie"
"JBBJXHRLGW";"1e Section"
"JBDPZHCLQJ";"Mun.-Gruppe"
"JBECQSICEL";"1-4-223. Panzer"
"JBEHFZAPPG";"2-3-85-y Gv. IAP"
"JBHPGVDVVB";"3-4-304. Panzer"
"JBIVQCTCUB";"2-D-58 Tkbat"
"JBIWWPRVVU";"HQ-B-GACA II/11"
"JBMATRKMBC";"9-C-V,/TLI"
"JBOVNABVXV";"2-4-60e RA"
"JBRJYWKIOB";"Company HQ"
"JBRTXDQEAE";"3. Zug"
"JBSZKMXBQC";"2-B-43 Tkbat"
"JBUUCDRPUW";"1e Section"
"JBWMEPJGSL";"10-C-VIII,/TLI"
"JBWOIYLPFW";"HQ-(2-TerrD)"
"JCBDYFTFWF";"Aufkl.-Gruppe"
"JCBNLHLJAS";"4-2-1er Cuirassiers"
"JCBSFOOHAO";"2-1-1er RHC"
"JCCIETQSPG";"2-4-8e Hussards"
"JCCRCPEOHS";"Reco-Wpn-3-RCR"
"JCCVPDAAUG";"4-4-2e REP"
"JCCZEIDXKB";"Stab-115. Artillerie"
"JCFTPNMCTS";"Artillerie-Gruppe"
"JCGMJNZIWQ";"3rd Battery"
"JCGVQDFMOH";"2e Section"
"JCJLYXTHTJ";"HQ-D-V,/RRF"
"JCLCNVUUAW";"HQ-H-2-34th Armored"
"JCNDWQXBEQ";"ATGW Troop"
"JCNFDWCISC";"Battery HQ"
"JCNMAGMNGX";"dowództwo komp."
"JCNUIZNCCF";"2-A-315 Sq."
"JCPJPJABKW";"1-1-1er RHC"
"JCQNNTIPIU";"3-(3-TerrF)"
"JCQSJMCMGY";"8-C-II,/RIR"
"JCRFKGZFFB";"1-3-285. Artillerie"
"JCWSZKFXUE";"Führung"
"JDBRGWGBXC";"2-2-223. Panzer"
"JDDVTOMCJT";"4e Section"
"JDELSCNPAV";"Sicherungs-Zug 345/1"
"JDGWXWYOVX";"2-2-LSRCH"
"JDIUCMOAHW";"PCE-2-16e Chasseurs"
"JDKJLPQJXB";"4-2-6e Dragons"
"JDLGPYXPHY";"3-D-5RDG"
"JDNDSIUBEJ";"Peloton de reco"
"JDTCDVPYCF";"3-3-108. Sicherungs"
"JDVLMHQQYN";"PCE-2-8e Hussards"
"JDWHOOSZAE";"1-1-54e RA"
"JDWNTMUYUL";"1-3-243. Panzer"
"JDXTYQUVYL";"1-5-401 RA"
"JDYDAIEUCL";"HQ-T-4-16th Mech. Inf."
"JDZDGSZGLL";"1-B-142 Painfbat"
"JEAAPNGYYY";"Führung"
"JECTZEUSHT";"2-1-11e Cuirassiers"
"JEERDIPMLX";"2-C-55 Painfbat"
"JEIEGFOPGY";"Mörser-Batt."
"JEJBDPLCES";"2-2-773-y IAP"
"JEKTYFEGGM";"2-I-1FighterRgt"
"JESBTWFNYY";"1-4-6e Dragons"
"JFBLUVLIHF";"1-49-100 Field Rgt. RA."
"JFCHNQJQRQ";"HQ-D-3-PPCLI"
"JFDLGUGPAH";"4th Platoon"
"JFHUQVKHPB";"Troop HQ"
"JFKIIEDIRJ";"1-2-61e RA"
"JFMJWDIMHJ";"2-3-3e Cuirassiers"
"JFNGOIDCSV";"1-2-3e Hussards"
"JFPLZSKOJX";"PCE-3-5e Cuirassiers"
"JFQOWPSXFL";"2-B-52 Tkbat"
"JFWDMCIDAC";"PCE-3-1er Cuirassiers"
"JGAMEDUHKU";"3-A-9th/12thQDG"
"JGEDXVLCJI";"BCS-4-60e RA"
"JGFXBSDOQG";"1-1-14 pappanc"
"JGJLVVUEFD";"2-2-5e RHC"
"JGMSSFDDZA";"2-ya Rota"
"JGOAKJFKNF";"4-B-49 Tkbat"
"JGQEQEIZJE";"2-1-4e Etranger"
"JGRPXEYAAN";"HQ-S-4-37th Armored"
"JGVTRZRDIU";"1. Zug"
"JGZBQYWTQQ";"1-1-401 RA"
"JGZGILRLXW";"2-3e CAD"
"JGZPODPBUQ";"1-3-75e RA"
"JHAKGCCWJC";"2-B-13 Painfbat"
"JHCHYMTDKY";"1e Section"
"JHCNLKXHQZ";"2-3-68e RA"
"JHCZJIHRMM";"Field Eng. Group"
"JHFFATCBBL";"2-2-8e Hussards"
"JHJHJKUDJC";"2-G-2-16th Mech. Inf."
"JHNEPDYMJP";"CCAS-3e Infanterie"
"JHNHDNOXQW";"4th Company"
"JHPPSLCWAL";"1-4-1er REC"
"JHPYJXKFBW";"Platoon HQ"
"JHRQLDJBHB";"2-2-2e Cuirassiers"
"JHTNOUPRBJ";"1. Zug"
"JIAYBYZNWR";"G Squadron"
"JIHDVDWLOE";"Flak-Gruppe"
"JIIZFCXFTF";"HQ-A-4RTR"
"JIJARJFUDS";"HQ-B-5 Hvy. Rgt. RA."
"JIRWZNYEYF";"3. Zug"
"JJANFXPRNH";"2-ya Rota"
"JJAPVGQOKH";"1-A-4/7RDG"
"JJBBAVFLPA";"HQ-D-8CH"
"JJBFRUUKQE";"1st Platoon"
"JJBRWADCAL";"3rd Company"
"JJJDIRAWMG";"2-2-3e RHC"
"JJYJGMNPQT";"3-A-4/7RDG"
"JJYZEBEWLX";"Aufkl.-Gruppe"
"JKAYIYBPCY";"Battery HQ"
"JKBVYSAPLM";"Stab-3-222. Panzer"
"JKCTBZJZHI";"HQ-3-34th Armored"
"JKHAMYFRAR";"PCE-1-5e Cuirassiers"
"JKHKHGKQEK";"Section PC"
"JKKBOZCECJ";"3-(1-TerrE)"
"JKNYWSTEYZ";"2-53 Paluabt"
"JKPZQBMZKN";"6-B-I,/Scots Gds."
"JKSZAMTVNC";"Stab-8. Geb.Panzer"
"JKUDOTTXHN";"Stab-2-223. Panzer"
"JKVOLIRJDJ";"I Squadron"
"JKXLVMKDNT";"3-A-III,/TLI"
"JKXYOFAICZ";"2-C-1RTR"
"JKZOJFOYAG";"4e Section"
"JLDQEICPYF";"Batterie de Mortiers"
"JLELLWANWZ";"ECS-11e GHL"
"JLEYYVHNEW";"1. Zug"
"JLFDFZVJBD";"2. Zug"
"JLFHFRMTPG";"4-F-2-R22R"
"JLFQKPTGBS";"4-3-3e RPIMa"
"JLGSAXAFVF";"Section Logistique"
"JLHGQTTRYO";"HQ-2-RCR"
"JLJSAOIPOT";"C Squadron"
"JLKTLXSBFA";"Troop HQ"
"JLOAONKJEA";"1-B-16. HFR"
"JLRCLDCMTN";"3-3-294. Panzer"
"JLTIXGFMPM";"CCAS-114e Infanterie"
"JLVNCLMZOS";"2e Batterie"
"JLXRQHRSWD";"Batterie PC"
"JLYNNCECWU";"Batterie PC"
"JMAYZIPDJG";"3e Section"
"JMBGMZPOYW";"1-C-17 Painfbat"
"JMBSYWDHAP";"PCE-4-5e Chasseurs"
"JMBTMVVSWU";"4-A-3-PPCLI"
"JMDLQAWRSS";"Section Logistique"
"JMEHQNHSKV";"3. Zug"
"JMFCSCUGVL";"2-B-1-PPCLI"
"JMGOATBPYE";"2-2-20 pappanc"
"JMGWEACUET";"3-2-561. Panzer"
"JMHFBHYUXS";"3-3-11e Cuirassiers"
"JMIUGVOBYL";"Section PC"
"JMJGYFXRLG";"2-73 Field Sq. RE"
"JMJMUJJYXF";"3-A-BHELA I"
"JMLWYBLCSU";"1-1-35e RAP"
"JMQDOVOXBU";"3-1-114e Infanterie"
"JMQQNHBWFD";"4th Troop"
"JMXEVDRFBU";"2-3-86. Geb.Jäger"
"JMYJLDFKDX";"CCS-2CCM-32e Génie"
"JMYUFBNEMN";"1-ya Rota"
"JNCZUFYMQY";"3-D-58 Tkbat"
"JNFWAGQVZR";"2-4-2e Etranger"
"JNLHOMQMYA";"HQ-Wad Ras"
"JNNDLRFWSR";"3rd Platoon"
"JNVBEZDTTN";"Recon-A-II,/RAR"
"JNYOGUIUAK";"1-I-2-136th Mech. Inf."
"JOAELCCMMW";"2. Zug"
"JOBFTPNMXP";"AT Platoon"
"JOILWGFNRG";"2-W-VI,/RRF"
"JOIVEMBJJI";"pluton zmech."
"JOKASNMWMN";"HQ-B-V,/Queen's Rgt."
"JOLNWAZJRZ";"Troop HQ"
"JOMLTXNXFJ";"Cavalry scout Platoon"
"JOOSSQOPNL";"3-B-Cantabria"
"JOVUOJENHG";"Weapon Group"
"JPCTYOVDYC";"2-4-293. Panzer"
"JPGXLSZJIO";"Sicherungs-Zug 342/1"
"JPHQCXCRMO";"dowództwo kompanii"
"JPIAIJDMPY";"1-H-2-136th Mech. Inf."
"JPIPWSPQNV";"KanJPz-Batt."
"JPMNCMJAUY";"1. Zug"
"JPMXIWAEXB";"2e Section"
"JPMXUFTRXW";"Supply Flight"
"JPSPWXJAKR";"F Squadron"
"JPTDMTWEII";"BCS-4-403 RA"
"JPTPQVLFTN";"3-FErsatz-Bat. 210"
"JPTREOOAZI";"HQ-G-2-136th Mech. Inf."
"JPUFSAYHBV";"3-2-1er REC"
"JPUJACRSIH";"2. Batterie"
"JQGNTQRHQM";"Stab-FErsatzkie 3"
"JQHQFKMCBH";"2-A-II,/RIR"
"JQHXVNFJAJ";"1-Ardennes 3/3"
"JQIQGGTLTE";"Wpn-S-4-16th Mech. Inf."
"JQKLKXHEEZ";"2-4-81. Geb.Artillerie"
"JQOKROXEXT";"HQ-A-II,/York Vol."
"JQOVAGZRQY";"Batterie PC"
"JQPKTUKHAM";"4th Platoon"
"JQPPLIZZRM";"CCS-2CC-10e Génie"
"JQPQQHTIWU";"3-671 Sq. AAC"
"JQSBITSHEP";"4-B-54 Tkbat"
"JQUJPKMEOY";"PCE-3e EED"
"JQUTSTFAOQ";"4-3-1er Chasseurs"
"JQWCAWIEGU";"CCAS-19e Chasseurs"
"JQYAACWSLF";"2-4-42. RakArt.-Bat."
"JRAZNJSPSG";"3 komp. zmech."
"JRCPDXWCAZ";"Battery HQ"
"JRDBNVZVIX";"2-A-3 Field Rgt. RHA"
"JRDYDQJOGX";"Stab-223. Pz.Gren."
"JRECOXISBM";"2-F-2-34th Armored"
"JRGFRAFDPD";"3-Corse 3/11"
"JRHZTMCLDW";"3EHAC-7e RHC"
"JRIBKOIMXZ";"1-2-507e RCC"
"JRKHFRYTSR";"3rd Flight"
"JRLAXJHBAB";"4-A-Farnesio"
"JRNUIQSIJW";"ciest-103 GnBat"
"JRNUQAIGFV";"1-5e EED"
"JRQCSYQKVX";"3-1-92e Infanterie"
"JRSMPCMTTO";"BCS-61e Artillerie"
"JRTLVRNIXR";"1 pluton czolgow"
"JSATAMVPDM";"Panzergruppe"
"JSDJEXOLXF";"2nd Company"
"JSDVYTEPPQ";"2-Côtes d'Or 2/2"
"JSDXEMMZYF";"Platoon HQ"
"JSJOEAAOSP";"1-E-2-34th Armored"
"JSKYJYIZSB";"Aufkl.-Gruppe"
"JSLWSFXSIA";"2-B-48 Painfbat"
"JSPJJANHGB";"1st Battery"
"JSPMLPXPSG";"MG-Zug"
"JSQCJIAIOB";"2-16-4 Para"
"JSRADQSAJK";"Aufkl.-Gruppe"
"JSRNRDXDRL";"Recon-A-I,/RGJ"
