"TOKEN";"REFTEXT"
"HISCZ1TD";"The 1. Tanková Divize, or 1st Tank Division, was formed in 1958 by the Československá ľudová armáda or Czechoslovak People’s Army (ČSLA). The ČSLA’s political allegiance to the socialist cause was seriously questioned after the Prague Spring of 1968, with low morale and strict Soviet oversight still felt by the late 1980s. However, thanks to Czechoslovakia’s well-established industrial base, its armed forces were considered one of the best-equipped in the Warsaw Pact, from small arms to IFVs and aircraft. 

The 1. Tanková Divize, as part of the ČSLA’s 1st Army, was to be used as a well-trained exploitation force. The division’s mechanized troops rely heavily on the capable T-72M, including the T-72S, and the BMP-2, both produced domestically under license. Regular Motostřelci infantry and Ženist combat engineers can also deploy in BVP-1 and OT-64 APCs (Polish-made SKOT). The division’s artillery forces are well-equipped, ranging from M Vz.52 82mm mortars, self-propelled SH M 2S4 Tulipan 240mm mortars, and an SVO demining vehicle with its massive, 240mm short-range mine-clearing rockets. Recon is another category that shines, with units such as SHPZ recon special forces, BPVZ Svatava radar-recon, and the Tu-143 recon drone. The Československé letectvo, or Czechoslovak Air Force, deploys either the MiG-23BN with a variety of ground strike payloads or MiG-23MLA in an air defense role."
"HISCZ2MD";"The Czechoslovakian 2. Motostřelecká Divize, or 2nd Motorized Rifle Division, was part of the frontline 1st Army located on the southern frontier of the communist country. Guarding the tri-border area of Czechoslovakia, West Germany, and Austria, border guards form an integral part of this Warsaw Pact battlegroup. In case of war, the formation would have been one of the more capable units of the ČSLA, though it would rely heavily on territorial battalions to shore up any enemy breakthrough or flanking attempts. 

As a mechanized division, the 2. Motostřelecká Divize fields not only plentiful OT-64 APCs, but also lavishly equipped with modernized T-55AM2 tanks, including the ATGM-wielding AM2B variant, while also being in the process of upgrading its tank regiment to the capable T-72M1. Older T-54Bs round out the battlegroup’s armor force, which will fight side-by-side with regular Motostřelci and reservists, larger Pohraničníci border guards featuring the Mountaineer trait, and various infantry scouts.  Several potent units can be deployed from the division’s arsenal, such as the R-330T Taran MT-LB-based SIGINT vehicle, the light M-46 130mm howitzers and RM-70 Cluster-equipped multiple rocket launchers, sourced from army corps detachments. The older SU-7BKL “bomb truck” ground attack aircraft will be covered by more modern Su-22M4, MiG-21MA, and MiG-23MLA as air superiority fighters."
"HISCZ303TD";"The Czechoslovakian 303. Tanková Divize, or 303rd Tank Division, was planned to be activated during war in a rear-area home defense role. The division’s cadre would come from training personnel, rounded out by reservists and territorial militia, with equipment drawn from secondary storage sites. A sprinkling of modern vehicles and weaponry would give the 303rd Tank Division a boost in combat power.

The battlegroup counts on numerous infantry, fielding weaponry of varying quality and age. They can deploy en masse, from Lidové milice to large Záložníci reservist squads in OT-65VP and OT-810/R2 half-tracks, amongst others. While an armored formation in name, the division’s large tank force mainly consists of older vehicles, including T-34/85M and SD-100 tank destroyers, backed by slightly less venerable T-54Bs, and a handful of T-72M-E2. Other vintage equipment includes KH Vz.18/47N 152mm howitzers, PTK Vz.52 85mm anti-tank guns, and the Mi-4 helicopter. One of the division’s strong points are its AA defenses, ranging from the massive PLRK Krug SAM to an array of towed AA guns, such as the large PLK KS-30 130mm. Air cover is potent, with a mix of lighter L-39 jet trainers pressed into close air support service to the ubiquitous MiG-21MF and the Su-22M4 in ground-strike roles. "
"HISDKJyske";"The Royal Danish Army’s largest and one of the few standing formations during the Cold War was the Jyske Division, or Jutland Division. Raised in 1951 and headquartered in Frederica, the Hæren formation was part of Western Command and was to be transferred to NATO’s LANDJUT in case of war.
The small Danish army would rely on the Jyske Division to guard the Jutland peninsula from enemy invasion, including supporting its West German allies in Schleswig-Holstein.
Likely slow to mobilize, the Jyske Division in the late 1980s amounted to three mechanized brigades and one artillery brigade, plus several independent battalions.

The Jyske Division deploys the capable Panserinfanteri mechanized infantry, Ingeniører combat engineers, and motorized Infanteri Pnæv squads, supported by heavily armed Jægere special forces. Transports available include Bedford M2JP trucks, M113A1, and Laro jeeps.
Second-generation Leopard 1 DK main battle tanks, plus the upgraded Leopard 1A5-DK, provide armor support, further backed by older Centurion Mk.V with their original 20-pounder tank guns, and modernized M41-DK1 recon tanks.
Other noteworthy units are the M113A2 PNMK, a Danish-modified APC with the Oerlikon 25mm autocannon, the PVH Fennec helicopter, and the Home Guard’s SEP/VLK long-range recon squads.
The Royal Danish Air Force protects the skies with both the F-16A in a variety of load-outs, and the iconic Swedish-made Saab 35 Draken."
"HISDKOstre";"The Østre Landsdelskommand, or Eastern Command, encompassed all units earmarked for the defense of the Danish Isles, specifically Zealand (home to Copenhagen) and the remote Bornholms garrison.
The independent Zealand Brigades and Zealand Battlegroups formed the nucleus of the formation’s fighting power, supplemented by a large contingent of Danish Hjemmeværnet, or Home Guard. Comparable to other reserve arms, this latter land-branch of the Danish Armed Forces was highly motivated and trained, stood up to oppose any kind of enemy invasion during the Cold War.‌

The Østre Landsdelskommand is a reserve formation which can deploy plentiful infantry, from regular Infanteri to more numerous 12-man Home Guard squads and Danish Navy’s frogmen, the Frømænd.
Armored vehicles are notably old and include Centurion Mk. V/2 DK, M41-DK1 light tanks, and even HJV M/10, which are re-used World War II-era M10c Achilles tank destroyers.Air defenses are formidable, from the LRKT Hamlet MANPAD teams to I-Hawk and Bedford Firling 12,7mm gun trucks. The Danish Navy deploys the S-61A helicopter, either as a radar recon or supply unit.
The Flyvevåbnet, or Royal Danish Air Force, provides potent air cover with its fleet of Saab F-35 Draken, in air superiority and close air support roles. The U.S. Marine Corps also comes to the aid of its NATO allies with its F/A-18A in fighter and SEAD loadouts."
"HISDZNMXRJ";"2A26"
"HISFR11DP";"The French 11e Division Parachutiste was created in 1971 by regrouping various fast-reaction and paratrooper forces. While French divisions were generally smaller than comparable NATO formations, this Cold War battlegroup was the exception, featuring no less than seven airborne infantry regiments. It formed half of France’s quick Force Terrestre d’Intervention, deploying to Chad, Zaïre, and Lebanon. In the event of war, the 11e Division Parachutiste would rapidly deploy to the most pressing NATO sectors in West Germany.

The 11e Division Parachutiste counts on strong, fast-moving infantry, with plenty of units featuring the Airborne trait. These include veteran Chasseurs-Paras and Sapeurs-Paras, elite Legionnaires-Paras, plus supporting weapon teams and vehicles. A second wave is composed of Aeromobiles in Puma helicopters and Reservistes infantry. French materiel clearly focuses on mobility, with examples such as the VBL armored car, the light ERC-90 Sagaie wheeled tank, the recon AML-90, and the VLRA Milan. The Gazelle Celtic in anti-air configuration, Puma medium helicopters in supply and command roles, and the Puma Pirate as a gunship make up the division’s helicopter force. The Armée de l’Air provides formidable air cover, from ground-attack planes such as the Mirage 5F and Jaguar in a variety of configurations to SEAD and cluster bombers. Fighters include Mirage 2000C RDI and Mirage F1C-200, plus the advanced F1 CT variant with laser-guided bombs."
"HISFR152DI";"The French 152e Division d’Infanterie was a reserve formation based near Plateau d’Albion in southeastern France. Its Cold War mission was simple: to protect the critically important French nuclear arsenal and missile silos at Base Aérienne 200 from any prospective enemy incursion, sabotage, or air assault. Formed in 1979 as a training unit with a cadre of professional soldiers as part of the 5e Division Militaire, additional reservist units would be attached in case of conflict. This includes two Régiment d’Infanterie de Marine, or naval infantry regiments, rounded out by regular infantry, armored cavalry, and combat engineers.

The 152e Division d’Infanterie counts on Base Aérienne 200’s own defenses to boost its firepower, including heavy Commandos de l’Air security special forces, a smattering of Reserviste squads, backed by Marsouins naval infantry and the VIB APC available in a range of configurations. The AML-90 armored cars can be deployed en masse, while anti-air forces are likewise potent, from the Cerbere twin 20mm guns to the formidable Crotale SAM. Air cover is very capable, from nimble Alpha Jet Es to older Fouga Magister, with additional French Aéronavale Naval Aviation F-8P Crusader and Super Etendard fighter-bombers providing key close air support."
"HISFR5DB";"The French 5e Division Blindée fought with distinction in World War II. Afterward, the armored division remained stationed in West Germany. While France officially withdrew from NATO’s integrated command in the 1960s, its forces remained closely aligned with the military alliance. The 5e Division Blindée was a mobile tank division, with French doctrine emphasizing speed over armor. At the first sign of war, the division as part of a French vanguard, would rapidly deploy to reinforce SOUTHAG-based West Germans and Americans.

The 5e Division Blindée includes the AMX-30B2, the French main battle tank of the era, and, while lightly armored, it is fast with a powerful tank gun. One of the latest variants was the AMX-30B2 Brenus with ERA reactive armor. Mechanized infantry are available as 8-man Chasseurs squads in AMX-10P IFVs or 10-man Grenadier-Voltigeurs in VAB APCs, backed by Commandos special forces. ATGM carriers firing long-range HOT 2 missiles can be deployed as the VAB Mephisto and AMX-10 HOT. The 5e Division Blindée fields strong supporting arms, from quick recon AMX-10RC Surblindé to the advanced AMX AuF1 155mm self-propelled artillery, anti-air TRM-2000 Tarasque gun trucks, and radar-controlled AMX-13 DCA. Air assets include Mirage 5 F and Jaguar ground attack planes, while Mirage III E fighters and more modern Mirage F1C-200 contest the skies for air superiority."
"HISFR6DLB";"The French 6e Division Légère Blindée, or 6th Light Armoured Division, traced its origins to a World War I cavalry division, also seeing action in World War II. During the Cold War, the formation was reorganized several times, before becoming famous as the late-1980s armored first of the Forces d'Action Rapide, France's counter-operational maneuver corps. Due to its very light organization and arsenal, and great emphasis on battlefield mobility, the division’s ability to deploy on very short notice was unrivaled in the French Army.

The 6e Division Légère Blindée is an extremely fast battlegroup, forgoing tracked vehicles or other cumbersome units for additional speed. It can also count on a large number of Légion Etrangère infantry, the Foreign Legion, deployable with extra veterancy in regular, command, Sapeurs, ATGM, and weapon teams. They are further represented with several unique vehicles from Legion. Mo-120-RT61 120mm mortar, VAB PM-81 Legion self-propelled mortar, AMX-10RC SB Legion, and P4 Milan jeeps, amongst others. The predominance of mobility leads to an eclectic mix of units, such as the Gazelle CP command helicopter and the Berliet GBU 15 supply truck, with a particularly cutting-edge weapon being the TRF-1 155mm towed artillery gun. Recon is likewise a divisional strong suit, from Spahis recon squads to AMX-10RC Legion recon armored vehicles to the SA.330B Puma Orchidee recon helicopter."
"HISFRDdR";"The French Division du Rhin was one of the shortest-lived formations to exist at the end of the Cold War. This division consolidated several rear-area and second-echelon troops in the French First Army, including reinforcements from the 7e Division Blindée and West German territorial troops. As part of SOUTHAG, it had one key mission: to protect the transfer of multiple divisions from France to southern West Germany in case of war, defending and organizing traffic around the critical Rhine bridges.

The Division du Rhin is made up of plentiful combat engineers and their equipment, as well as supporting infantry, including Reservistes, plus a powerful umbrella of anti-air units. They are backed by Sapeurs, weapon teams, Gendarmes Mobiles - transportable in police-blue Traffic Gendarmerie or VBRG armored cars - and West German Jäger squads. Vehicles and weaponry are noticeably of older origins, from M47 Dozer and AMX-13 tanks, the AMX-13 T75 featuring the venerable SS.11 missile, to F3 Automoteur 155mm self-propelled artillery and M55 Maxson quad AA. A sprinkling of advanced units can deploy, including LRM multiple rocket launchers and several aircraft, such as Alpha Jet Es, Mirage III Es with anti-tank and SEAD payloads, Mirage 2000C RDM in air defense roles, and Mirage 5 F fighter-bombers."
"HISNL4D";"The Royal Netherlands Army’s 4e Divisie was part of the I (NL) Corps, guarding the northernmost sector of NORTHAG, including the exposed Covering Force Area near the Inner German Border. Due to political considerations, Dutch war plans saw the bulk of the Corps’ units based in the Netherlands. An optimistically planned mobilization during conflict would likely not have been as rapid as envisioned, with Dutch forces in West Germany having to fend for themselves for much longer than anticipated.

The 4e Divisie’s mainstay is the state-of-the-art Leopard 2A4, giving the mechanized infantry division a serious boost in armored firepower. Older Leopard 2A1 and Leopard 1NL variants are also available. The same AIFV series of APCs and IVFs as found in the Belgian Army, designated the YPR-765 in Landmacht service, can deploy, from the convolutedly-named PRRDR radar recon, to command, supply, cargo, and a TOW-2 equipped YPR-765-PRAT. Mechanized infantry comes as Pantserinfanterie and Genie combat engineers, with Natres reservists filling out the ranks. Recon is potent and includes Verkenners recon and Korps Commandotroepen special forces squads, the 25mm autocannon-fielding M113 C&V, and the Cheetah PRLT, which is a Dutch variant of the Gepard SPAAG. The Royal Netherlands Air Force was one of the first NATO partners to field the F-16, which is backed in the sky by the older NF-5A Freedom Fighter in a variety of roles."
"HISNLCLKA";"The Dutch Commando LegerKorpsAchtergebied, or simply CKLA, stood for Rear Area Command, a war-activated command to be created as part of the I (NL) Corps fighting in NORTHAG. It would have been used to secure the immediate rear of the main Dutch divisions close to the Inner German Border. The main component of this Landmacht formation was the 101. Infanteriebrigade, supported by the VerkBat 105 recon battalion. The infantry, mostly recently called up mobilized reservists with near-regular training and equipment levels, would safeguard strategic rear-area assets, from long-range anti-air units to heavy artillery guns.

The CKLA’s arsenal features a host of capable units, from DAF YHZ-2300 Vracht heavy supply trucks, Beveiling security troops, military police’s M113 C&V KMAR APCs, to the iconic YP-408 wheeled armored vehicle series available in a variety of configurations, including YP-408 PWCO command, YP-408 PWRDR radar recon, and YP-408 PWAT tank destroyer. Older-generation Leopard 1V main battle tanks fight side-by-side with a handful of the heavy-hitting Leopard 2A4(B). Supporting arms range from cluster-equipped M270 MLRS, modernized M114/39 155m towed guns, or self-propelled M110A2 heavy artillery. Much like its ground forces, air cover is varied, from Dutch F-16A in air defense roles, American F-16C used for close air support, NF-F5A fighter-bombers, plus F-4E and F-4G Phantoms in both air superiority and SEAD roles."
"HISPOL15DM";"The Polish People’s Army’s 15 Dywizja Zmechanizowana, or 15th Mechanized Infantry Division, was earmarked for any planned offensive on the Danish Isles. Acting as a follow-up second-echelon wave to the first assault corps, the formation would be ferried to hostile shores in order to mop up any remaining opposition. Most of the division’s manpower was made up of reservist forces, with a sprinkling of regular soldiers.
The 24th Mortar Brigade would beef up the formation’s organic artillery with older, but still potent systems. Additional support in any wartime invasion across the Baltic Sea would come from East Germany’s naval infantry and Soviet air power.

The 15 Dywizja Zmechanizowana counts on numerous Rezerwiści squads, deployable in Topas-2A or LO-1800 transports, as well as reserve Rez. Zwiadowcy scout teams. Nationale Volksarmee’s “armored sailors,” the Panzermatrosen, can also deploy with SPW-70 APCs, landing on hostile shores alongside Polish Formoza special forces squads.
Artillery is plentiful, from M43 160mm to super-heavy M240 240mm mortars, plus A-19 122mm towed guns, and BM-14M and BM-24M multiple rocket launchers. Older-generation tanks include the upgraded T-55U and the slightly more venerable T-55A and T-55AS with mine-clearing rockets.
Three different Warsaw Pact air forces fly top cover, from Polish Su-7BKL with Napalm and unarmed Electronic Warfare variants, East German MiG-21bis in air defense roles, and highly capable Soviet Su-27S air superiority fighters."
"HISPOL20PD";"The 20 ""Warszawska"" Dywizja Pancerna, or 20th “Warsaw” Tank Division, was created in 1951 in Szczecinek, being turned into a full-fledged armored formation in 1955. The division took on the traditions of the 1st Warsaw Cavalry Brigade in 1967 and, as such, received the distinguishing name ""Warszawska.” It was the sole armored division of the northernmost Polish 1st Army, directed to attack either Denmark or Hamburg in conjunction with the East German 5th Army.

The 20 ""Warszawska"" Dywizja Pancerna featured one of the few BWP-2 (Polish service name for the BMP-2) battalions in the Polish People’s Army, with the IFV bringing to battle the Piechota mechanized infantry squads. The armored spearhead of the division is formed by T-55 and T-72 tanks, including the domestically upgraded T-72M2 Wilk, further supported by the very capable, wheeled AHS WZ.77 Dana 152mm self-propelled artillery. A ground radar-equipped special forces Rozp. Specjalne (GSR) team can deploy in either Polish-made Honker jeeps or BRDM-1 armored cars. Rotorcraft are few and far between, but do include the diminutive Mi-2 in Mi-2US recon and Mi-2URP Salamandra light anti-tank helicopter with Malyutka missiles. The Polish People's Air Force, or Ludowe Lotnictwo Polskie, takes to the skies with the MiG-21 in an air defense or close air support role, backed by the Su-22M4 with either a rocket or anti-tank payload."
"HISPOL4DM";"The 4 Dywizja Zmechanizowana, or 4th Mechanized Infantry Division, was originally formed in Ukraine by Polish communist forces in 1944. After World War II, the force was integrated into the new Polish People’s Army, or Ludowe Wojsko Polskie (LWP), and later reorganized as the 4th Mechanized ""Pomeranian"" Division. During the Cold War, the formation maintained full combat readiness, and in case of war, was destined to become part of the mobilized Polish 2nd Army, to see action against NORTHAG.

The Polish 4th Mechanized Infantry Division shares many similarities with its East German cousins in terms of equipment and organization, with the first-generation T-55 main battle tank as its workhorse, and the BWP-1 (BMP-1 in Polish service) as its primary IFV. Despite the Soviet-imposed uniformity, the LWP did field numerous domestic-made weapons and vehicles. Piechota, Komandosi, and Saperzy infantry either deploy with RPG-7VM or the indigenous RPG-76 Komar. The Czechoslovakian-Polish Skot is one of the main wheeled APCs, while the Star-266 is the first choice as a truck and prime mover. The upgraded T-55AM Merida, with its highly accurate fire-control system, is another example of a successful Polish design. Furthermore, Poland developed many variants of the lighter Mi-2 helicopter, including the W-3W Sokol."
"HISPOLKD";"The Korpus Desantowy was an amalgamation of Polish forces envisioned to spearhead the invasion of the outlying Danish islands in case of war, through a combined airborne and amphibious landing. The first phase of this Polish People’s Army assault was given to a mix of highly trained paratroopers of the 6 Brygada Powietrznodesantowa, or the 6th Airborne Brigade, and full combat-readiness naval infantry from 7 Brygadę Desantowa, the 7th Sea Landing Brigade. These would be backed by a follow-up wave from the 15 Dywizja Zmechanizowan, or 15th Mechanized Infantry Division.

The Korpus Desantowy is supported by the Polish People’s Navy with heavy PTS-M Zaop tracked amphibious supply vehicles, as well as the Mi-6 Zaop helicopter, and the TOPAS R-3M command unit. Infantry is the battlegroup’s strong suit, ranging from well-armed Spadochroniarze paratroopers, Desant. Saperzy squads, to Niebieski Berety naval infantry in a host of different variants, including one fielding flamethrowers. Support vehicles include TOPAS APCs mounting a SPG-9 recoilless rifle, ASU-85 light airborne tank destroyer, self-propelled 2S1M Morski Gozdzi, and the W-3RR Procjon recon helicopter. As befits an air assault formation, helicopter support is plentiful, from Mi-24D gunships to the W-3W Sokol. Polish air cover is likewise capable, with the MiG-21 9.12 and SU-22M4 available with various payloads, including SEAD, rocket, and napalm."
"HISRDA20MD";"The Nationale Volksarmee’s 20. Motorisierte Schützendivision, or 20th Motorized Infantry Division, was on paper a mobilization division with older equipment and a largely reservist core. However, its tank regiment was to be formed from a T-72 training unit, giving this East German division a uniquely heavy punch.
As part of the 5. Armee, this motorized infantry division was to secure NATO’s Covering Force Area on the left flank of the northernmost Warsaw Pact spearhead against JUTLAND command. To clear enemy delaying forces in the region, the East German division was reinforced with several powerful independent units, among them additional Soviet heavy armor.

The 20. Motorisierte Schützendivision deploys a sizable force of Reservisten infantry squads with older weapons and turretless Res. BTR-60PA APCs. They are reinforced by VPB police and Forward Deployed Funkaufklärer in DHS Mi-24D. Artillery is plentiful, including the BM-21 Grad and SPW-50PK (MRF) mine-clearing vehicles. The formation’s main armored workhorses are the older KPZ T-55 and T-54AM tanks, supported by the more capable KPZ. T-72 in limited numbers.
The Soviet Army brings heavy-hitting tanks with the T-64A Obr. 83 and the rarer T-64AM. The formation has access to numerous anti-air defense units, such as the older KuB-M1, Shilka SPAAAG, and MT-LB Strela 10M, but is clearly deficient in helicopter gunships and air support.
Only the East German Luftstreitkräfte flies a limited number of Su-22M4 strike aircraft, MiG-21bis, and the MiG-23 in air superiority roles."
"HISRDA4MD";"The East German 4. Motorisierte Schützendivision was created in the 1950s as part of the new communist Nationale Volksarmee. Stationed in Gotha and Erfurt, opposite Fulda, the well-trained and politically reliable East Germans would be heavily involved in any Warsaw Pact offensive across the Inner German Border. In wartime, the mechanized infantry formation, taking part in the first attacks on NATO territory, was to be reinforced by the NVA’s elite airborne troops, the Luftsturmregiment 40. 

The 4th Motorized uses either domestic equipment or export versions of Soviet Army materiel. This means older tanks, such as the T-55, upgraded T-55AM2 and T-55AM2B with its 9M117 Bastion gun-tube-fired guided missile. Infantry is a mix of cheap and resilient Motorisierte Schützen, Panzerjäger, and Pioneer squads, deployable in trucks, BTR-50PK and SPW-70 APCs, or SPZ BMP-1 IFVs. Elite East German paratroopers provide a handful of Airborne-capable Fallschirmjäger squads and the unique and secretive Fs-Einsatzgruppe and Fs-Sprengtaucher recon units. These saboteur squads, dressed as NATO troops, can perform False Flag operations. Helicopter forces are highly capable, with the Mi-8 and Mi-24 available in a range of rocket-pod, anti-tank, or gunship variants.
The East German Luftstreitkräfte fields older and cheaper MiG-21Bis, bolstered by MiG-23BN strike aircraft and MiG-23MF fighter-bombers. This air force is supplemented by more modern MiG-29A and Su-22M4P SEAD aircraft."
