"TOKEN";"REFTEXT"
"HISRFATKS";"Territorialkommando Süd(남부 영토사령부)는 CENTAG와 SOUTHAG 지역에 주둔한 서독의 여러 후방부대와 예비부대를 포괄했습니다. 소수의 NATO 동맹부대도 이 사단급 전투단을 지원했습니다. 이러한 제2선 전력은 사보타주나 공수작전에 가장 먼저 대응하거나, 바르샤바 조약기구의 돌파를 막기 위한 최후 방어선으로 투입될 예정이었습니다.

Territorialkommando Süd는 MAN Kat 6x6, UH-1D, CH-53G 헬리콥터 보급유닛을 바탕으로 훌륭한 군수기반을 갖춥니다. 보병은 저렴하고 수가 많아 Jäger 분대, Heimatschützen, Feldjäger 군사경찰, MTW M113A1G MILAN 수송차량을 사용하는 MILAN ATGM조 등이 있습니다. NATO 지원전력으로 정예 미군 Green Berets, 프랑스 헬리본 Aeromobiles 분대, 정찰형 AMX-10 RC, Gazelle 헬리콥터가 투입됩니다. 기갑전력은 서독 예비전차에 의존하며 주로 구형 M48A2CGA1·A2와 Kanonenjagdpanzer를 운용합니다. 포병은 Hs.30 Panzermorser와 장거리 M110A2 203mm 곡사포를 포함합니다. 방공은 훨씬 강력해 견인식 Flak L/70 Bofors 40mm와 I-Hawk부터 자주식 Roland 2·3 SAM까지 갖춥니다. 항공엄호는 구형 Luftwaffe 기체가 뒤섞인 편성으로, 박물관급 GINA G.91R/3부터 Alpha Jet 훈련기와 예비 F-104G까지 사용하며, 더 성능 좋은 프랑스 Mirage 2000C RDI 전투기와 미군 F-111F LGB형이 지원합니다."
"HISSO119OG";"소련 119-y Odtelniy Tankoviy Polk(제119독립전차연대)는 동독 바트랑엔잘차에 주둔했습니다. 이런 종류의 제2제대 편성은 돌파가 이루어진 뒤 NATO 작전 후방 깊숙이 진격하는 종심기동 전력으로 운용될 예정이었습니다. 풀다 갭 공세에서는 소련 제8근위군의 기갑 선봉으로서 공병여단과 정찰연대를 배속받아 소규모 작전기동군의 핵심이 될 계획이었습니다.

이 전투단은 소련 주력전차 가운데 가장 위협적이고 현대적인 중장갑 T-80UD와 그 이전형 T-80U를 운용합니다. T-80BVK 지휘전차가 현장 지휘를 담당하고 TO-55 화염방사전차와 Rapira 견인 대전차포가 추가 화력을 제공합니다. 파괴력이 막대한 단거리 열압력 로켓발사기 TOS-1 Buratino도 배치할 수 있습니다. 기갑전력은 강력하지만 군수와 보병을 비롯한 지원전력은 제한적입니다. 보병은 소수의 Spetsnaz 특수부대와 Saperi 전투공병으로 구성됩니다. 포병과 방공도 제한되어 2S1 Gvozdika 자주포와 2A65 Msta-B 152mm 견인곡사포, 2K22 Tunguska 자주대공포, MT-LB Strela-10 SAM 정도를 운용합니다. 헬리콥터와 항공전력은 우수하여 다수의 Mi-24V 공격헬리콥터를 MiG-29·Su-27S 전투기와 여러 무장의 Su-24M 공격기가 지원합니다."
"HISSO157";"소련 157-ya Motostrelkovaya Diviziya(제157차량화소총사단)는 크림반도에 주둔하며 세바스토폴 인근의 중요한 흑해함대 기지를 방어했습니다. 평시에는 소수 직업군인 기간요원만 유지하는 동원사단으로, 이 방어편성은 1969년에 처음 창설되었습니다. 소련군 제32군단 소속으로서 전시에는 사단 예비군이 인근 훈련부대와 소련 해군 자산까지 흡수할 예정이었습니다.

제157사단은 소수의 정규 Motostrelki 분대와, 구형 BTR-152K 및 BTR-40 APC를 이용하는 다수의 Rezervisiti를 운용합니다. 트럭으로 이동하는 Partizani 분대는 박물관에 있을 법한 구형 소화기를 대량 사용하며, 비축고에서 꺼낸 마찬가지로 오래된 IS-2M 전차가 이를 지원합니다. 조금 더 현대적인 기갑전력은 T-54B와 T-55A지만, 지원화기의 상당수는 제2차 세계대전 시기로 거슬러 올라갑니다. BS-3 100mm 대전차포, D-1 152mm 곡사포, BM-24M MLRS, 초중량 B-4M 203mm 및 Br-5M 280mm 중포 등이 포함됩니다. 해군 및 해안방어부대에는 K-1 정찰헬리콥터, 최신예 A222 Bereg 130mm 자주포, KSM-65 100mm 견인 대전차포가 있습니다. 항공지원은 구형 Su-15TM 요격기와 소련 해군 조종사가 운용하는 해군형 Su-27K인 T-10K가 담당합니다."
"HISSO17TDG";"17-ya Gvardeyskaya Tankovaya Diviziya(제17근위전차사단)는 명망 높은 ‘근위’ 칭호와 달리 우크라이나 SSR에 주둔한 낮은 준비태세의 동원사단이었습니다. 최소한의 기간요원만 유지하는 제2제대 사단으로, 전쟁이 나면 예비군을 신속히 동원할 계획이었습니다. 제17근위사단은 인근 체코슬로바키아로 이동하면서 여러 군급 직할부대를 흡수한 뒤 전투에 투입될 가능성이 높았습니다.

제17근위전차사단은 남아 있는 초기생산형 T-64R 주력전차를 모두 집중 운용합니다. 제2차 세계대전기의 ISU-152K 자주포도 상당수 보유하며, 전후 Iosef Stalin 계열 중전차의 최종형인 T-10M은 그보다 더 많이 운용합니다. 소수의 정규 Motostrelki 분대에 Rezervisti와 소련-체코슬로바키아 내부 국경에 배치된 Pogranvoiska KGB 국경수비대가 추가되며 정찰형도 포함됩니다. 동독과 폴란드 장비도 여러 종류 전투단에 들어와 예비군이 운용하는 ML-20 152mm 곡사포, BM-14M MLRS, 2S7M Malka 자주포, 초중량 2S4 Tyulpan 240mm 박격포, ZSU-23-4M1 Shilka 자주대공포 등을 사용할 수 있습니다. 항공엄호는 MiG-23ML과 장거리형 MLA가 담당하고, Su-17M4가 열압력탄과 HE·집속탄 혼합무장을 비롯한 다양한 형태로 대규모 근접항공지원을 제공합니다."
"HISSO25TD";"소련군 25-ya Tankovaya Diviziya(제25전차사단)는 제2차 세계대전 종전 뒤 창설되어 소련 점령 독일에서 주둔 임무를 맡았습니다. 폴란드 국경에 가까운 동독 포겔장에 주둔하며 제20근위제병군 소속이었습니다. 강력한 후속전력으로서 공산권이 북독일 평원에서 돌파에 성공하면 이를 이용해 종심으로 진격하는 역할을 맡을 예정이었습니다.

제25전차사단은 다른 어떤 소련군 편성과도 달리 최신예 T-64 주력전차로 완편되었을 뿐 아니라 일반적인 3개가 아닌 4개 전차연대를 보유합니다. 보병연대가 없는 특이한 편제 때문에 Motostrelki와 Saperi 분대는 제한된 수만 사용할 수 있습니다. 전차전력은 강력하여 T-64B, T-64B1, 구형 T-64A Obr. 83을 폭넓게 운용하며 각 형식은 사격통제체계, ERA, 장갑 또는 대전차유도미사일 발사능력에서 차이가 납니다. T-64B1 Razv.는 강력한 정찰전차로 배치할 수 있고 Schmel-1 UAV가 상공을 감시합니다. 제34포병사단에서 지원하는 장거리 2S5 Giatsint-S와 신형 2S19 Msta-S 등 일부 중자주포도 운용할 수 있습니다."
"HISSO27G";"27-ya Gvardeyskaya Motostrelkovaya Diviziya(제27근위차량화소총사단)는 1989년 차세대 소련군 편성으로 지정되었습니다. ‘사단 90’ 개념의 시험부대로 선정되어 주독소련군집단이 여러 최신 무기를 도입했습니다. 그러나 유럽에서 전쟁 위기가 고조되면서 실험은 이 하나의 현대화 제병사단에만 한정되었습니다.

제27근위사단은 당시 소련군에 배치된 최신 장비 일부를 사용할 수 있습니다. Motostrelki와 Saperi 분대는 신형 위장복과 RPG-26·RPG-27 로켓발사기를 사용하며, Spetsrazvedka 정찰분대, Otdelenie Podderzhki 전차사냥꾼, Konkurs-M ATGM조도 배치할 수 있습니다. 최신예 BMP-3가 IFV로 제공되고 T-80BV 전차가 이를 지원합니다. 차륜형 BRDM-2 Konkurs-M과 강력하지만 단거리인 견인식 2A45M Sprut-B가 추가 대전차화력을 제공합니다. 포병 역시 현대적이어서 2S12 120mm 박격포, 차륜형 2S23 Nona-SVK, 견인식 2A36 Giatsint-B 152mm 곡사포, 개량형 2S3M1 Akatsiya의 정밀유도포탄을 운용합니다. 방공도 Strela-10M3와 9K330 Tor 등으로 강력합니다. 소련 공군은 Su-17M4 공격기, MiG-23MLD·MiG-29 전투기, 다수의 Vikhr 대전차미사일을 장착한 차세대 근접지원기 T-8M을 투입합니다."
"HISSO2G";"소련 2-ya Tamanskaya Gvardeyskaya Motostrelkovaya Diviziya(제2근위 타만 차량화소총사단)는 소련 수도를 방어하는 명문 편성이었습니다. 1940년 제127소총사단으로 시작해 대조국전쟁에서 광범위한 전투를 치렀고, 붉은 군대에서 가장 유명하고 많은 훈장을 받은 부대 중 하나가 되어 ‘근위’와 ‘Tamanskaya’ 명예칭호까지 획득했습니다. 냉전 말기 모스크바에 주둔한 사단은 높은 훈련도와 풍부한 장비를 갖췄습니다. 외부 공격뿐 아니라 반란 같은 국내 위협에도 대응할 편성이었기 때문에 장교들은 충성도를 기준으로 엄선되었습니다.

제2근위사단은 소련군이 보유한 최신 전차와 제공전투기 일부를 운용하며, Gvardeitsy 보병분대는 고유한 제복과 소화기를 사용합니다. 기계화보병사단으로서 차량화 Motostrelki 분대와 상당한 규모의 주력전차 전력을 결합한 전형적인 소련식 편제를 따릅니다. 기갑전력은 T-72A Obr. 83과 Kontakt-5 ERA를 장착한 최신 T-80U obr. 1989 소수로 구성됩니다. 특수유닛으로 SIGINT 능력을 가진 R-330 RAMA 트럭, 정찰형 Razv BTR-80 APC 등이 있으며, 수도 상공은 지상공격형 MiG-23P, Su-15TM 요격기, 최신 MiG-29 9.13 전투기가 순찰합니다."
"HISSO31TD";"소련 31-ya Tankovaya Diviziya(제31전차사단)는 제2차 세계대전기 붉은 군대 제31전차군단의 직계 후신입니다. 전쟁을 체코슬로바키아에서 마친 이 부대는 여러 차례 개편된 뒤 인접한 헝가리에 주둔했고, 1968년 프라하의 봄 당시 바르샤바 조약기구의 개입에도 참가했습니다. 이후 냉전 기간 동안 체코슬로바키아 동부에 계속 주둔하면서 소련 중부군집단 예하에 있었습니다.

제31전차사단은 거대한 Mi-22 지휘헬리콥터부터 방대한 T-72 계열 전차까지 성능 좋은 소련군 유닛을 폭넓게 운용합니다. 주력은 T-72A obr. 79이며, Grad 계열보다 무거운 9A51 Prima MLRS도 사용할 수 있습니다. 전투단은 다수의 체코슬로바키아군 지원도 받아 Střelci 보병과 ATGM 화기조, RM Vz.51 130mm MLRS, H D-30 122mm 곡사포, 자주식 Ještěrka 30mm 2연장 자주대공포 등을 투입할 수 있습니다. 특이한 정찰유닛으로 BMAN이 있는데, 로켓을 장비한 관측차량이며 소련군에서 드물게 최신 전자광학 교란체계를 갖춘 차량 중 하나입니다."
"HISSO35VDV";"35-ya Gvardeyskaya Desantno-Shturmovaya Brigada(제35근위공중강습여단)는 1940년대 말까지 계보가 거슬러 올라갑니다. VDV(소련 공수군) 소속으로 공중강습을 위해 특별히 훈련되고 장비되었습니다. 아프가니스탄에 잠시 배치된 뒤 동독으로 이동하여 제35근위공중강습여단이 되었습니다. 전시 VDV는 핵심 전략지점을 공격하거나 적 후방에서 작전을 수행할 예정이었습니다.

제35근위공중강습여단은 훈련된 Desantniki, 아프간전 참전 베테랑 Afgantsy, Spetsnaz 분대를 혼합 운용하며 이들은 전방배치가 가능합니다. 후속 보병은 Mi-2 및 Mi-8T 헬리콥터로 전개합니다. 공중강습편성으로서는 이례적으로 기계화 수준이 높아, 중무장이지만 경장갑이며 Airborne 특성을 지닌 BMD와 BTR 계열을 적극 활용합니다. BMD-1·2, 대전차 BTR-RD Robot, 대공 BTR-D Skrezhet, 정찰형 1V119 Reostat 등이 포함됩니다. 전차는 전혀 없고 지원전력 대부분은 경량·특수유닛으로 구성되어 2B9 Vasilek 자동박격포, 2S9 Nona 자주포, BM-21V Grad-V MLRS, 견인식 ZU-23-2 23mm 대공포, D-44 85mm 대전차포 등을 운용합니다. 헬리본 지원은 정찰형 Mi-24K부터 최신이지만 희귀한 Ka-50 공격헬리콥터까지 상당합니다. 항공엄호는 여러 무장의 MiG-27 폭격기, MiG-25BM SEAD 및 MiG-25RBF 폭격기, MiG-23ML·MiG-29 전투기로 구성됩니다."
"HISSO39G";"소련 39-ya Gvardeyskaya Motostrelkovaya Diviziya(제39근위차량화소총사단)는 1942년 스탈린그라드의 붉은 10월 제철소에서 화려한 전투경력을 시작해 1945년 베를린 브란덴부르크문에서 승리로 전쟁을 마쳤습니다. 동독에 주둔한 상시 전투준비 사단으로 소련 제8근위군 소속이었습니다. 전시에는 장비가 우수한 이 사단이 풀다 갭을 통과하는 바르샤바 조약기구 공세의 선봉을 맡을 예정이었습니다.

차량화소총사단인 제39근위사단은 제병협동작전에서 견고하게 방어된 구역을 돌파하는 역할을 맡습니다. 정규 Motostrelki 보병과 Saperi 돌격분대는 RPG-7V·RPG-22 대전차로켓, 단거리 Metis ATGM, 차륜형 BTR-60, 궤도형 BMP-1·BMP-2 IFV 등 다양한 무기와 차량으로 전개합니다. 상당수 T-80B와 T-80BV가 기갑지원을 제공하며 장거리 MT-LB Shturm-S ATGM 차량이 이를 보완합니다. Razvedka 정찰대는 동독 Grenzer 국경수비대와 정찰헬리콥터와 함께 전장정보를 수집합니다. 2S3M Akatsiya, BM-27 Uragan MLRS, 9K33M3 OSA-AKM, 2K12 Kub SAM 등이 자주포 및 방공전력을 구성합니다. 헬리콥터는 Mi-8과 중무장 Mi-24 건십으로 강력하며, 항공지원도 장갑이 두꺼운 저속 Su-25부터 Su-24 공격기, 동독 Su-22M4와 MiG-23MF 전술폭격기, 레이저 유도폭탄을 사용하는 MiG-27K, MiG-23MLD·Su-27S 제공전투기까지 매우 풍부합니다."
"HISSO56VDV";"소련 56-ya Otdel’naya Gvardeyskaya Desantno-Shturmovaya Brigada(제56독립근위공중강습여단)의 역사는 1980년대 소련-아프가니스탄 전쟁과 밀접하게 연결되어 있습니다. 여러 독립부대를 묶어 창설된 이 VDV 전투단은 창설 불과 두 달 뒤 아프가니스탄 초기 침공에 참가했습니다. 시간이 지나며 BMP-2와 T-62 전차의 추가화력을 활용하는 기계화보병편성에 가까워졌습니다. 유럽에서의 충돌 가능성이 높아지자 경험 많은 제56독립근위공중강습여단은 동독으로 이전되어 NATO를 상대로 한 바르샤바 조약기구 공세계획의 핵심 전력으로 편입되었습니다.

제56독립근위공중강습여단은 소련군에서 가장 실전경험이 풍부한 공수 베테랑을 운용하며, 전장에서 개조된 독특한 차량들이 이를 지원합니다. 노획한 NATO 무기로 무장한 Spetsnaz GRU (Stinger) 특수부대부터 RPO Rys와 RPG-16 로켓발사기를 사용하는 경무장 Okhrana 분대까지 다양합니다. 즉석 개조유닛으로는 대공 자주포를 지상감시용으로 전환한 ZSU-23-4M2 (PSNR), LuAZ 수륙양용 지프, 여러 차륜형 BTR-70 및 궤도형 GM-TU 차량, 초중량 견인 M-240 박격포가 있습니다. 상공에서는 Mi-8PPA 전파방해 헬리콥터와 Mi-24P 건십이 활동하고, MiG-27이 강력한 대전차 항공지원을 제공합니다."
"HISSO6GOB";"소련 6-ya Gvardeyskaya Motostrelkovaya Brigada(제6독립근위차량화소총여단)는 서베를린의 NATO 주둔군에 대응하는 바르샤바 조약기구 측 부대였습니다. 1962년 베를린 위기 이후 창설되어 공산권 동베를린을 방어하고 군사경찰 및 의장병 임무를 수행했습니다. 그러나 전시에는 바르샤바 조약기구의 Unternehmen Zentrum 공세계획에 맞춰 증강되어 좁은 시가지 내부에서 도시 공격의 선봉을 맡을 예정이었습니다.

제6근위전투단은 경험 많은 보병을 다수 보유합니다. 대부분 소련 Motostrelki와 Saperi 분대, Komendatura 군사경찰이며, 동독 Vopos 민병대와 BMP를 사용하는 Motorisierte Schützen이 지원합니다. 특수부대와 공수부대도 여러 분대 운용할 수 있으며, 무장 Mi-2·Mi-8 헬리콥터로 수송 가능한 동독 Luftsturm-Jäger와 민간인 복장 및 위장침투 특성을 지닌 KGB 정예 Spetsgruppa “A” 사보타주 분대가 포함됩니다. 개량형 T-64B를 포함한 T-64 전차가 부족한 기갑지원을 제공하고, 장거리 2S5 Giatsint-S와 강력한 BM-27 Uragan MLRS가 포병전력을 구성합니다. 전선에서 멀리 떨어진 만큼 적 침입기와 폭격기를 막는 방공은 소련 방공군의 장거리 MiG-31M 요격기가 담당합니다. 경폭격 임무도 수행하는 L-39ZO 훈련기 같은 다른 항공기도 사용할 수 있습니다."
"HISSO76VDV";"소련 76-ya Gvardiyska Vozdushno-Desantnaya Diviziya(제76근위공수사단)의 계보는 제2차 세계대전기 붉은 군대 제157소총사단까지 거슬러 올라갑니다. 모부대는 스탈린그라드, 쿠르스크, 바그라티온 작전, 베를린 전투 등 여러 대전투에서 뛰어난 전공을 세웠습니다. 전후에는 VDV 소속 소련 공수사단으로 개편되어 공중강습 임무에 맞게 특별히 장비되었습니다. 유럽에서 제3차 세계대전의 위기가 고조된 상황에서 훈련도가 높은 이 사단은 바르샤바 조약기구의 고위험 심층작전으로 프랑스 핵무기를 파괴하는 막중한 임무를 맡을 예정이었습니다.

제76근위공수사단은 병력 상당수가 경량이면서도 최첨단인 장비로 전투에 투입됩니다. 최신 BMD-3 장갑차를 전투 및 정찰 용도로 운용하며, BTR-D 같은 이전 세대 BMD 계열도 사용하여 Desantniki, Desant. Sapery, 대규모 Desant. Usilennie VDV 보병분대를 수송합니다. 특수유닛으로 Desant. Gaz-66B SNAB 보급트럭, LuAZ Korrektirovschik 포병지휘차량, LuAZ 2F62 Zenitchik 대공유닛, 원격 공중정찰용 Schmel-1 UAV 등이 있습니다. 소련 공군은 신형 Su-24M을 이용한 장거리 항공지원도 제공하며 강력한 열압력폭탄을 사용하는 형식도 있습니다. 고속 MiG-31 방공전투기가 이를 엄호합니다."
